name,date,area,Q_cms,Ca,Mg,Na,K,Cl,SO4,NO3,X_pyrite,X_pyrite_sd,X_rain,X_rain_sd,X_fertilizer,X_fertilizer_sd
J2,2017-07-18T00:00:00Z,1958.03244,11.185154565,0.9182094914915913,0.48961119111293977,0.5393703607896191,0.05601266551231127,0.5625758045863537,259.0880699562773,0.15264123597992388,0.4838911870129682,0.11076899290266003,0.10275628902320381,0.039124090925409485,0.41854466184228667,0.09366212360695364
J2,2015-10-29T00:00:00Z,1958.03244,6.371290575,1.1228105194870002,0.7159020777617774,0.5480698827378387,0.058468015233398896,0.7907370321270414,554.7678534249427,0.1317940699807949,0.6545588034078603,0.09796036060409198,0.057141624080310184,0.024635068780007752,0.2840077079268763,0.09616910420820855
J2,2019-06-18T00:00:00Z,1958.03244,12.232877904,0.47711961674734266,0.26755811561407117,0.4206218861964207,0.047572400846072595,0.252221250669901,252.2381844680408,0.17959262353016772,0.4610964951671197,0.1093561229666488,0.11491878562107118,0.06775009899566432,0.42581326658517205,0.12420841714203171
J2,2016-03-14T00:00:00Z,1958.03244,19.453673889,0.6387544288637157,0.3309195638757457,0.43932585838509297,0.03933674865659121,0.5466392124784926,237.35165521549033,0.09366945818786722,0.4815715750202631,0.11026891290541746,0.16329325195329986,0.06841548328653274,0.3510877821383032,0.10663947606204013
J2,2018-12-18T00:00:00Z,1958.03244,105.33867083999999,0.3493188282848445,0.19872454227525202,0.2614206345440009,0.04629357286633946,0.24862211942571852,136.44388923589423,0.14835757173352754,0.44323557224037247,0.07726865208155932,0.09520022002969494,0.03703881452177894,0.4731247986382413,0.08722129849453086
J2,2016-09-12T00:00:00Z,1958.03244,2.1577437414,0.948151105344578,0.7817321538778029,0.5872177315048273,0.0618185445402997,0.7645051194539249,417.6452217364147,0.09823870005069002,0.648998424264853,0.10814498544598242,0.08933286959587441,0.058606251357640166,0.25888678794027203,0.08378318072269891
J2,2017-03-15T00:00:00Z,1958.03244,30.01585782,0.4974300114776186,0.2497839950627443,0.48652076495418467,0.035206134282053186,0.5415141172820354,199.24838642515095,0.11175009102786523,0.43832755471968127,0.1008362928664665,0.2708338764038448,0.07804207027452001,0.29164040778937544,0.09306785761097613
J2,2018-02-20T00:00:00Z,1958.03244,90.6139104,0.1350782640517657,0.1027360625385723,0.28021160195215533,0.024502344091686848,0.21541195385439876,164.70955652717052,0.14735805007603503,0.27133261371224054,0.08843996520467835,0.05584792342841597,0.054154998287851856,0.6755222741557959,0.09452879579074762
J2,2018-10-18T00:00:00Z,1958.03244,30.01585782,0.6449922650830879,0.34375642871837075,0.2783847023430292,0.044758979290659695,0.2955349335740276,172.33968353112635,0.14009366945818788,0.4300124242839615,0.11631794663154335,0.051281457071268605,0.027665488927419202,0.5284133868576337,0.11262219969735607
J2,2018-09-10T00:00:00Z,1958.03244,671.1092739,0.3368431558461001,0.16004937255708704,0.1748603911592152,0.0943775049043053,0.14489888020759878,82.41099312929418,0.09759615041373057,0.38580283698159445,NA,0.04936787621619218,NA,0.5628675611619111,NA
J2,2016-05-17T00:00:00Z,1958.03244,13.790304489,0.5115025699885224,0.26545978193787284,0.36933820431166575,0.032763572840762895,0.45242997771697735,221.8103268790339,0.059078869398216556,0.5628854142271104,0.11492423029377483,0.1543316471718139,0.061857765707775896,0.28244432986795115,0.09291291389012447
J2,2016-07-11T00:00:00Z,1958.03244,4.304160744,0.986326663007136,0.6179798395391894,0.5763433290695527,0.05580805303555397,0.772487518686712,329.65854674161983,0.09109925964002939,0.6344305221223246,0.09100589970979915,0.10974203419639345,0.04472746085328429,0.25373942130516647,0.07690941518290961
J2,2017-05-06T00:00:00Z,1958.03244,328.4754252,0.31937721443185785,0.15400123431392718,0.26407398873820787,0.08337958427860034,0.2440555101119792,105.6860295648553,0.0733220530174845,0.48763704310981243,0.10249825723656301,0.18441308356968822,0.04774749328528171,0.33163479548321556,0.11499425345398738
J2,2017-05-05T00:00:00Z,1958.03244,149.51295216,0.4665901492090423,0.1930878420078173,0.2133992733898283,0.07061688104086367,0.20235523086903787,136.81761399125548,0.06214882877480064,0.6263258626156551,0.09580455821157098,0.15371167217671997,0.050202889518408796,0.22205441741290555,0.07998605286101441
J2,2017-10-30T00:00:00Z,1958.03244,143.00007735,0.5963371425719846,0.2880888706027566,0.42105686229383166,0.09639805311228365,0.4318111302287535,181.61565688111597,0.08670850378747315,0.567720503219555,0.09120676439436295,0.21986287417680606,0.060177201757370784,0.21182798702415898,0.0629473053847143
J2,2017-01-25T00:00:00Z,1958.03244,114.68323035,0.4160137731423723,0.18082699033120755,0.7615996489568904,0.07427432906290042,0.893182523340761,149.5315427857589,0.14757223328835486,0.2050708837088483,0.03200349010673697,0.34552871707287486,0.0207191432420587,0.4465550349299887,0.0309662904577164
J2,2018-03-20T00:00:00Z,1958.03244,14.922978368999999,0.7487898597734418,0.402633203044641,0.4462854759436687,0.03662563333955696,0.5902688065890052,257.8721632313137,0.16010195120906423,0.4062991148445208,0.09153046434420323,0.1359395414461953,0.05735452424665722,0.4581597104810399,0.11399615454490213
J2,2017-02-13T00:00:00Z,1958.03244,76.4554869,0.4216777284295623,0.19049578276074883,0.6133162973494862,0.043633610668494534,0.6953149239838659,161.69061003539454,0.13504251536764547,0.3031645108854749,0.09056756682514269,0.30893012405489534,0.06151322074751267,0.40052026484383174,0.09294827405951277
J2,2016-04-11T00:00:00Z,1958.03244,12.912482232,0.6637057737412047,0.33137214564904344,0.5698186876083879,0.03240550100643762,0.6489436719036471,234.3847595252967,0.0806756766404649,0.5024550502669239,0.11076548924715299,0.2157351048636014,0.09063742421839208,0.2829109909752772,0.09033759368574594
J2,2017-08-17T00:00:00Z,1958.03244,8.296836170999999,0.8305554169369728,0.46183912775149144,0.47542887447020454,0.05614054831028458,0.5112966462640679,235.6860295648553,0.12265558625514932,0.5357794919287947,0.10220777190129239,0.09329681048147705,0.03667188055588363,0.37439123859232837,0.08645095819589582
J2,2018-12-29T00:00:00Z,1958.03244,103.92282849,0.40421178701532007,0.21312487142563258,0.23105930294471425,0.04910699442175235,0.2256508617042281,136.0607953362482,0.11762228076563358,0.30070456825670283,0.10119038625929237,0.09797524931560148,0.04877007712105934,0.6004560744920222,0.11328280844731523
J2,2018-06-19T00:00:00Z,1958.03244,23.701200939,0.6749089275911971,0.3486936844270726,0.3739054533344811,0.045168204244174295,0.38838744252954616,187.859671038934,0.13732713629905688,0.4277060182066201,0.10864804703013946,0.08856560663572544,0.0345787982085731,0.4705231887111734,0.0886988708086373
J2,2016-10-13T00:00:00Z,1958.03244,4.983765072,0.9905683916363092,0.5472125077144621,0.8830014777442958,0.061639508623137065,1.084252390488816,504.8927753487403,0.07749862565772095,0.6606412464975886,0.13230991524109953,0.20227970927609237,0.11382044266172547,0.12975630458383264,0.049818955694827985
J2,2016-06-06T00:00:00Z,1958.03244,73.6238022,0.41918259394181345,0.21390660357951038,0.2966971960440316,0.07606468823452682,0.3199644599892816,126.7915885904643,0.09520443787615926,0.4564125586400205,0.10811676872507756,0.1736988102057065,0.04524275366157028,0.3796806007511897,0.10868233981902693
J2,2015-10-30T00:00:00Z,1958.03244,15.602582696999999,0.8433554568591246,0.5184118494137009,0.6307153412459255,0.0721770511761381,0.8459368741714381,365.1884239017281,0.05643727644627214,0.544369424278306,0.12833235894876355,0.3996081612122416,0.11483137351015857,0.046721059779298586,0.02657636827078834
J2,2018-04-16T00:00:00Z,1958.03244,101.09114379,0.5070861819452068,0.24768566138654596,0.2702506493214438,0.053250397076087704,0.31424139000930806,157.89922964813658,0.09456188823919981,0.44233757588474476,0.10793495005407368,0.10354007913168553,0.03780517849283122,0.45279366356821504,0.10402009476902954
J2,2016-11-17T00:00:00Z,1958.03244,2.6476251945,0.9763960277458954,0.6045669615305493,0.5572043807834695,0.051306578546893335,0.6819451104278904,373.80803664376435,0.11697973112867413,0.573218831829849,0.09167187386745719,0.08740564392397138,0.03180440134444211,0.3373765468058936,0.079375178270563
J2,2019-05-14T00:00:00Z,1958.03244,161.12285943,0.3540595838115674,0.1801686895700473,0.2961752247271384,0.050078903686349534,0.2735057682001523,107.83260462211118,0.10594929569420349,0.44442597689250746,0.055262666788618596,0.15318596292659822,0.045698868215212296,0.3989042617028995,0.06575408291550666
J2,2017-01-17T00:00:00Z,1958.03244,23.78615148,0.4360497030789959,0.21304258383048755,0.6854353343002272,0.040922495351460295,0.9334329957972527,193.94128669581508,0.13943327122020177,0.22104891219097794,0.08380252534962584,0.34443985422796974,0.10919049566811229,0.43785486358749887,0.11038754850147638
J2,2018-11-19T00:00:00Z,1958.03244,73.34063373,0.5339587803782623,0.2649660563670027,0.543720121763729,0.048339697633912465,0.6329647702592164,161.45742244430565,0.12322674148800217,0.3967155743366755,0.07472004229526139,0.3150916312853535,0.07891690039088459,0.31002464435822036,0.100261194108961
J2,2018-12-17T00:00:00Z,1958.03244,167.0693973,0.34500224562103893,0.17284509360213945,0.2528516054250045,0.052457523728653165,0.2774292725580345,119.90318550905684,0.13736283350111017,0.34768790930343896,0.11585499936564003,0.15262089236762477,0.11196934646095309,0.49429439328523056,0.12348011467797286
J2,2018-02-25T00:00:00Z,1958.03244,146.11493052,0.43535106542242624,0.21073853116642666,0.53980533688703,0.05688226853852981,0.5585281922545341,153.57276702061213,0.1191215632518723,0.3340654548069966,0.07244483942842878,0.2804630248324439,0.04641047564385017,0.40238258555498113,0.11300880068930125
J2,2019-08-15T00:00:00Z,1958.03244,11.864758893,1.0729078297320225,0.650072001645752,0.47847370715208143,0.05805879027988429,0.5966180577102078,298.4624193212575,0.16202960011994258,0.5428626623304826,0.12634892135468093,0.06078582615319524,0.04691408191594233,0.40107509000119873,0.09324401974760409
J2,2016-01-11T00:00:00Z,1958.03244,68.80993821,0.4890463595987824,0.23110471096482205,0.5803451091657337,0.05307136115892507,0.7442811609736835,181.6989381636477,0.10926913548516066,0.30305201948913846,0.11574164385761916,0.3293560033019715,0.08355139836679182,0.3736603367315853,0.12069143060648871
J2,2015-12-30T00:00:00Z,1958.03244,74.47330760999999,0.5614052597435001,0.21995474182267025,0.5611191656601683,0.0657317581582831,0.510422249174964,163.68936081615655,0.1142310465705698,0.3383710705381762,0.08960422731143985,0.20371531795840245,0.06145435831874896,0.47355349283284587,0.09766066135399112
J2,2018-08-16T00:00:00Z,1958.03244,21.775655343,0.7263835520734566,0.3670026743468422,0.3374544563714407,0.06585964095625642,0.35770738724508505,175.02810743285443,0.130865942727409,0.426556093962769,0.13710839839077857,0.0845884700441342,0.0391980104262556,0.49741062573648226,0.11240439225491575
J2,2019-05-06T00:00:00Z,1958.03244,111.00204024,0.42067967463446276,0.22098333676198315,0.33732396354221744,0.07240724021249005,0.3609708628324824,122.26733291692692,0.09898834129380937,0.4079356025628661,0.15499586293631917,0.24410097027452657,0.09338549938768798,0.3604858059268065,0.08548820293811518
J2,2016-09-30T00:00:00Z,1958.03244,5.861587329,1.0255002744647936,0.8311047109648221,0.5654689266342781,0.053096937718519734,0.6876710010436351,614.4701228398918,0.11883598563544588,0.6849330518130688,0.13003312943095857,0.0761052707509102,0.10620219335162201,0.22025562476168833,0.07063797421802835
J2,2016-08-11T00:00:00Z,1958.03244,3.171486864,0.8807824741753579,0.6747582801892614,0.7046612778057927,0.05023236304391751,0.8384903957351987,369.8521757235061,0.08649432057515331,0.6287802835824149,0.0845585291884117,0.14311381084078756,0.07019547603504625,0.22409764841981977,0.08271348157570246
J2,2016-06-13T00:00:00Z,1958.03244,13.280601243,0.5813663356454912,0.31232256737296854,0.42758150375499643,0.0440684121816038,0.49497080641976704,207.76493858005412,0.10202260346834013,0.453898462600579,0.09136771578430194,0.14729747351741973,0.059165970170488934,0.39701688361663645,0.08292347720891932
J2,2018-04-18T00:00:00Z,1958.03244,111.85154564999999,0.36226857627626124,0.17124048549681137,0.3439790978326055,0.03992500952726845,0.39226581671508753,139.7043514470123,0.11066132636523948,0.43789605130825165,0.08017309976525912,0.20296077287725323,0.05743224007001774,0.36588652968507956,0.10386722046395734
J2,2017-01-24T00:00:00Z,1958.03244,102.22381767,0.5918459004940365,0.2584241925529726,0.7709516350512265,0.0768319850223667,0.8907426733985839,207.1070164480533,0.13322195806292703,0.2482639553445169,0.06803307942010431,0.33701661802692223,0.07474557346649588,0.4053476567201893,0.0968802625456148
J2,2015-12-10T00:00:00Z,1958.03244,8.438420406,0.6013274115474824,0.34992799835424815,0.47412394617797166,0.045807618234040864,0.6893915888641299,252.92525504892777,0.1363633118436177,0.37420841457629456,0.10192628371288151,0.183478333952738,0.0649887684581394,0.44606056310052955,0.10052174384444189
J2,2015-09-14T00:00:00Z,1958.03244,4.332477591,1.0479564848545335,0.7101419461016253,0.5345856237180983,0.07013092640856508,0.6422869714833723,415.59442015407035,0.11687263952251423,0.612002697923872,0.115175058335016,0.0580681664530162,0.05411034374223648,0.3323978264802062,0.09680842026085172
J2,2016-02-05T00:00:00Z,1958.03244,121.7624421,0.3821298467987424,0.17066447233079612,0.46346703179140253,0.057751871564748335,0.5099991538092685,133.2500520508016,0.11601590667323494,0.30754283474951943,0.09533580846375521,0.21620060506777883,0.05148295099068525,0.47476695650463796,0.05255947311072697
J2,2016-09-29T00:00:00Z,1958.03244,3.7661406509999997,0.8658116672488647,0.6624151409175068,0.5219713168931798,0.06972170145505047,0.6833272219558287,400.7078909015199,0.11355279973155703,0.5680480999146045,0.13518666634888474,0.09810657533663339,0.08927504342402041,0.32953525410363116,0.1120662532273584
J2,2016-02-18T00:00:00Z,1958.03244,29.732689349999998,0.6063176805229802,0.2539395186175684,1.679007736006395,0.04301977323822263,1.8898259667729105,191.08890276910265,0.11590881506707504,0.03251301602362391,0.03430210314314628,0.5034382321930106,0.06236280542521768,0.4578817101853885,0.02399650580896338
J2,2017-04-17T00:00:00Z,1958.03244,21.181001556,0.1949032719530249,0.31026537749434274,0.4704701469597194,0.020026446162620882,0.16187628691507064,228.03456173225067,0.09134914005440253,0.46748454327959105,0.10914294353666983,0.19501820813319895,0.07288013857533718,0.3408781941414214,0.10595036375205777
J2,2016-02-04T00:00:00Z,1958.03244,178.11296762999999,0.3767653076500823,0.18790372351368032,0.5089220339708502,0.07777831772736922,0.5953233858911798,124.27649385800542,0.10323630833815245,0.36386647094091923,0.036014624230929146,0.2548496005964221,0.013099778293090522,0.4027093641864732,0.02470994014863775
J2,2018-07-17T00:00:00Z,1958.03244,11.609907269999999,0.946154997754379,0.557498457107591,0.4780387310546705,0.05450364849622617,0.5206921840182777,260.6641682281907,0.15778163307559953,0.5085374877088829,0.1068742777471936,0.07765359484949035,0.036611551371815106,0.42515648388810884,0.10283117100512197
J2,2017-11-21T00:00:00Z,1958.03244,32.56437405,0.4858276361095863,0.26644723307961327,0.46803428081421783,0.07432548218208976,0.46390996530617995,179.0745367478659,0.1201924793134714,0.29984702049704265,0.10156883953568012,0.206115384382419,0.046160044992875675,0.4986549826646911,0.09600261966663425
J2,2018-02-16T00:00:00Z,1958.03244,286.0001547,0.45860571884824586,0.2519646163340876,0.47542887447020454,0.13125890383980887,0.529151270696415,119.3941286695815,0.12658227848101264,0.30786996542923717,NA,0.3465258135093361,NA,0.33777617290903206,NA
J2,2017-06-20T00:00:00Z,1958.03244,13.705353947999999,0.653725235790209,0.3425632585887678,0.38390990357493376,0.06818710787937071,0.3588976955405748,193.08765354986465,0.16970449856140274,0.3617407940519622,0.1146327876807254,0.07953614369704651,0.038341955652971285,0.5623830252893005,0.09866399708976208
J2,2017-12-19T00:00:00Z,1958.03244,8.183568783,0.89308348719996,0.5040526640608928,0.6118373786182889,0.04327553883416926,0.64654331086226835,321.16073287528627,0.15924521835978497,0.4645616677550064,0.08664745953804906,0.12916243099338215,0.059934139012972606,0.41097683235144933,0.08517225784229382
